Age,Attrition,Attrition Date,Business Travel,Department,Distance From Home,Education,Education Field,Employee Number,Gender,Job Level,Job Role,Marital Status,Monthly Income,Num Companies Worked,Over Time,Over18,Percent Salary Hike,Random Number,Stock Option Level,Survey Questions,Survey Values,Total Working Years,Training Times Last Year,Years At Company,Years In Current Role,Years Since Last Promotion,Years With Curr Manager,Daily Rate,Employee Count,Hourly Rate,Monthly Rate,Performance Rating,Standard Hours
38,No,,Rare,Sales,10,Master's Degree,Marketing,1119,Male,3,Sales Executive,Divorced,8740,0,With Overtime,Y,14,103,200-500,Work Life Balance,Moderate,9,2,8,7,2,7,770,1,73,5569,3,80
33,No,,Rare,Sales,10,Doctoral Degree,Marketing,1268,Male,3,Sales Executive,Divorced,8380,0,With Overtime,Y,14,103,200-500,Environment Satisfaction,High,10,3,9,8,0,8,536,1,82,21708,3,80
33,No,,Rare,Sales,10,Doctoral Degree,Marketing,1268,Male,3,Sales Executive,Divorced,8380,0,With Overtime,Y,14,103,200-500,Job Involvement,High,10,3,9,8,0,8,536,1,82,21708,3,80
42,No,,Rare,Sales,12,Master's Degree,Marketing,1943,Male,2,Sales Executive,Divorced,5087,3,With Overtime,Y,12,121,200-500,Job Satisfaction,High,14,4,0,0,0,0,419,1,77,2900,3,80
33,No,,Rare,Sales,10,Doctoral Degree,Marketing,1268,Male,3,Sales Executive,Divorced,8380,0,With Overtime,Y,14,103,200-500,Relationship Satisfaction,High,10,3,9,8,0,8,536,1,82,21708,3,80
25,No,,Rare,Sales,3,High School,Other,879,Male,2,Sales Executive,Married,4194,1,With Overtime,Y,18,28,None,Job Satisfaction,Very Low,5,3,5,3,0,3,141,1,98,14363,3,80
34,No,,Rare,Sales,1,Bachelor's Degree,Technical Degree,1535,Male,3,Sales Executive,Married,7083,1,With Overtime,Y,14,29,None,Job Involvement,Low,10,3,10,9,8,6,971,1,64,12288,3,80
25,No,,Rare,Sales,3,High School,Other,879,Male,2,Sales Executive,Married,4194,1,With Overtime,Y,18,28,None,Environment Satisfaction,Moderate,5,3,5,3,0,3,141,1,98,14363,3,80
25,No,,Rare,Sales,3,High School,Other,879,Male,2,Sales Executive,Married,4194,1,With Overtime,Y,18,28,None,Job Involvement,Moderate,5,3,5,3,0,3,141,1,98,14363,3,80
34,No,,Rare,Sales,1,Bachelor's Degree,Technical Degree,1535,Male,3,Sales Executive,Married,7083,1,With Overtime,Y,14,29,None,Job Satisfaction,Moderate,10,3,10,9,8,6,971,1,64,12288,3,80
34,No,,Rare,Sales,1,Bachelor's Degree,Technical Degree,1535,Male,3,Sales Executive,Married,7083,1,With Overtime,Y,14,29,None,Work Life Balance,Moderate,10,3,10,9,8,6,971,1,64,12288,3,80
25,No,,Rare,Sales,3,High School,Other,879,Male,2,Sales Executive,Married,4194,1,With Overtime,Y,18,28,None,Work Life Balance,Moderate,5,3,5,3,0,3,141,1,98,14363,3,80
34,No,,Rare,Sales,1,Bachelor's Degree,Technical Degree,1535,Male,3,Sales Executive,Married,7083,1,With Overtime,Y,14,29,None,Environment Satisfaction,High,10,3,10,9,8,6,971,1,64,12288,3,80
34,No,,Rare,Sales,1,Bachelor's Degree,Technical Degree,1535,Male,3,Sales Executive,Married,7083,1,With Overtime,Y,14,29,None,Relationship Satisfaction,High,10,3,10,9,8,6,971,1,64,12288,3,80
25,No,,Rare,Sales,3,High School,Other,879,Male,2,Sales Executive,Married,4194,1,With Overtime,Y,18,28,None,Relationship Satisfaction,High,5,3,5,3,0,3,141,1,98,14363,3,80
43,No,,Rare,Sales,2,Bachelor's Degree,Medical,1706,Male,2,Sales Executive,Married,7847,1,With Overtime,Y,17,27,100-200,Relationship Satisfaction,Very Low,10,3,10,9,8,8,1179,1,73,6069,3,80
59,No,,Rare,Sales,1,Associates Degree,Technical Degree,1048,Male,3,Manager,Married,11904,3,With Overtime,Y,14,29,100-200,Work Life Balance,Very Low,14,1,6,4,0,4,1089,1,66,11038,3,80
36,No,,Rare,Sales,1,Associates Degree,Life Sciences,857,Male,2,Sales Executive,Married,6201,1,With Overtime,Y,14,26,100-200,Environment Satisfaction,Low,18,1,18,14,4,11,928,1,56,2823,3,80
59,No,,Rare,Sales,1,Associates Degree,Technical Degree,1048,Male,3,Manager,Married,11904,3,With Overtime,Y,14,29,100-200,Environment Satisfaction,Low,14,1,6,4,0,4,1089,1,66,11038,3,80
36,No,,Rare,Sales,1,Associates Degree,Life Sciences,857,Male,2,Sales Executive,Married,6201,1,With Overtime,Y,14,26,100-200,Work Life Balance,Low,18,1,18,14,4,11,928,1,56,2823,3,80
37,No,,Rare,Sales,2,Bachelor's Degree,Marketing,656,Male,2,Sales Executive,Married,9602,4,With Overtime,Y,11,31,100-200,Work Life Balance,Low,17,3,3,0,1,0,558,1,75,3010,3,80
50,No,,Rare,Sales,9,Bachelor's Degree,Marketing,1591,Male,5,Manager,Married,19331,4,With Overtime,Y,16,94,100-200,Environment Satisfaction,Moderate,27,2,1,0,0,0,264,1,59,19519,3,80
36,No,,Rare,Sales,1,Associates Degree,Life Sciences,857,Male,2,Sales Executive,Married,6201,1,With Overtime,Y,14,26,100-200,Job Involvement,Moderate,18,1,18,14,4,11,928,1,56,2823,3,80
59,No,,Rare,Sales,1,Associates Degree,Technical Degree,1048,Male,3,Manager,Married,11904,3,With Overtime,Y,14,29,100-200,Job Involvement,Moderate,14,1,6,4,0,4,1089,1,66,11038,3,80
37,No,,Rare,Sales,2,Bachelor's Degree,Marketing,656,Male,2,Sales Executive,Married,9602,4,With Overtime,Y,11,31,100-200,Job Involvement,Moderate,17,3,3,0,1,0,558,1,75,3010,3,80
43,No,,Rare,Sales,2,Bachelor's Degree,Medical,1706,Male,2,Sales Executive,Married,7847,1,With Overtime,Y,17,27,100-200,Job Involvement,Moderate,10,3,10,9,8,8,1179,1,73,6069,3,80
50,No,,Rare,Sales,9,Bachelor's Degree,Marketing,1591,Male,5,Manager,Married,19331,4,With Overtime,Y,16,94,100-200,Job Involvement,Moderate,27,2,1,0,0,0,264,1,59,19519,3,80
37,No,,Rare,Sales,2,Bachelor's Degree,Marketing,656,Male,2,Sales Executive,Married,9602,4,With Overtime,Y,11,31,100-200,Job Satisfaction,Moderate,17,3,3,0,1,0,558,1,75,3010,3,80
50,No,,Rare,Sales,9,Bachelor's Degree,Marketing,1591,Male,5,Manager,Married,19331,4,With Overtime,Y,16,94,100-200,Job Satisfaction,Moderate,27,2,1,0,0,0,264,1,59,19519,3,80
59,No,,Rare,Sales,1,Associates Degree,Technical Degree,1048,Male,3,Manager,Married,11904,3,With Overtime,Y,14,29,100-200,Relationship Satisfaction,Moderate,14,1,6,4,0,4,1089,1,66,11038,3,80
37,No,,Rare,Sales,2,Bachelor's Degree,Marketing,656,Male,2,Sales Executive,Married,9602,4,With Overtime,Y,11,31,100-200,Relationship Satisfaction,Moderate,17,3,3,0,1,0,558,1,75,3010,3,80
50,No,,Rare,Sales,9,Bachelor's Degree,Marketing,1591,Male,5,Manager,Married,19331,4,With Overtime,Y,16,94,100-200,Relationship Satisfaction,Moderate,27,2,1,0,0,0,264,1,59,19519,3,80
43,No,,Rare,Sales,2,Bachelor's Degree,Medical,1706,Male,2,Sales Executive,Married,7847,1,With Overtime,Y,17,27,100-200,Work Life Balance,Moderate,10,3,10,9,8,8,1179,1,73,6069,3,80
50,No,,Rare,Sales,9,Bachelor's Degree,Marketing,1591,Male,5,Manager,Married,19331,4,With Overtime,Y,16,94,100-200,Work Life Balance,Moderate,27,2,1,0,0,0,264,1,59,19519,3,80
37,No,,Rare,Sales,2,Bachelor's Degree,Marketing,656,Male,2,Sales Executive,Married,9602,4,With Overtime,Y,11,31,100-200,Environment Satisfaction,High,17,3,3,0,1,0,558,1,75,3010,3,80
43,No,,Rare,Sales,2,Bachelor's Degree,Medical,1706,Male,2,Sales Executive,Married,7847,1,With Overtime,Y,17,27,100-200,Environment Satisfaction,High,10,3,10,9,8,8,1179,1,73,6069,3,80
36,No,,Rare,Sales,1,Associates Degree,Life Sciences,857,Male,2,Sales Executive,Married,6201,1,With Overtime,Y,14,26,100-200,Job Satisfaction,High,18,1,18,14,4,11,928,1,56,2823,3,80
59,No,,Rare,Sales,1,Associates Degree,Technical Degree,1048,Male,3,Manager,Married,11904,3,With Overtime,Y,14,29,100-200,Job Satisfaction,High,14,1,6,4,0,4,1089,1,66,11038,3,80
43,No,,Rare,Sales,2,Bachelor's Degree,Medical,1706,Male,2,Sales Executive,Married,7847,1,With Overtime,Y,17,27,100-200,Job Satisfaction,High,10,3,10,9,8,8,1179,1,73,6069,3,80
36,No,,Rare,Sales,1,Associates Degree,Life Sciences,857,Male,2,Sales Executive,Married,6201,1,With Overtime,Y,14,26,100-200,Relationship Satisfaction,High,18,1,18,14,4,11,928,1,56,2823,3,80
39,No,,Rare,Sales,21,Master's Degree,Life Sciences,1390,Male,2,Sales Executive,Married,6120,3,With Overtime,Y,12,286,200-500,Environment Satisfaction,Very Low,8,2,5,4,1,4,1498,1,44,3567,3,80
39,No,,Rare,Sales,21,Master's Degree,Life Sciences,1390,Male,2,Sales Executive,Married,6120,3,With Overtime,Y,12,286,200-500,Job Involvement,Low,8,2,5,4,1,4,1498,1,44,3567,3,80
39,No,,Rare,Sales,21,Master's Degree,Life Sciences,1390,Male,2,Sales Executive,Married,6120,3,With Overtime,Y,12,286,200-500,Job Satisfaction,High,8,2,5,4,1,4,1498,1,44,3567,3,80
39,No,,Rare,Sales,21,Master's Degree,Life Sciences,1390,Male,2,Sales Executive,Married,6120,3,With Overtime,Y,12,286,200-500,Relationship Satisfaction,High,8,2,5,4,1,4,1498,1,44,3567,3,80
39,No,,Rare,Sales,21,Master's Degree,Life Sciences,1390,Male,2,Sales Executive,Married,6120,3,With Overtime,Y,12,286,200-500,Work Life Balance,High,8,2,5,4,1,4,1498,1,44,3567,3,80
35,No,,Rare,Sales,17,Master's Degree,Life Sciences,1218,Male,2,Sales Executive,Married,8966,3,With Overtime,Y,15,234,More than 500,Job Satisfaction,Very Low,15,2,7,7,1,7,1361,1,94,21026,3,80
32,No,,Rare,Sales,2,High School,Marketing,1396,Male,2,Sales Executive,Married,4078,0,With Overtime,Y,13,31,More than 500,Relationship Satisfaction,Very Low,4,3,3,2,1,2,499,1,36,20497,3,80
32,No,,Rare,Sales,2,High School,Marketing,1396,Male,2,Sales Executive,Married,4078,0,With Overtime,Y,13,31,More than 500,Job Satisfaction,Low,4,3,3,2,1,2,499,1,36,20497,3,80
32,No,,Rare,Sales,2,High School,Marketing,1396,Male,2,Sales Executive,Married,4078,0,With Overtime,Y,13,31,More than 500,Work Life Balance,Low,4,3,3,2,1,2,499,1,36,20497,3,80
34,No,,Rare,Sales,4,Bachelor's Degree,Life Sciences,1882,Male,3,Sales Executive,Married,9713,2,With Overtime,Y,13,65,More than 500,Environment Satisfaction,Moderate,9,3,5,3,1,0,1480,1,64,24444,3,80
32,No,,Rare,Sales,2,High School,Marketing,1396,Male,2,Sales Executive,Married,4078,0,With Overtime,Y,13,31,More than 500,Environment Satisfaction,Moderate,4,3,3,2,1,2,499,1,36,20497,3,80
35,No,,Rare,Sales,17,Master's Degree,Life Sciences,1218,Male,2,Sales Executive,Married,8966,3,With Overtime,Y,15,234,More than 500,Environment Satisfaction,Moderate,15,2,7,7,1,7,1361,1,94,21026,3,80
34,No,,Rare,Sales,4,Bachelor's Degree,Life Sciences,1882,Male,3,Sales Executive,Married,9713,2,With Overtime,Y,13,65,More than 500,Job Involvement,Moderate,9,3,5,3,1,0,1480,1,64,24444,3,80
32,No,,Rare,Sales,2,High School,Marketing,1396,Male,2,Sales Executive,Married,4078,0,With Overtime,Y,13,31,More than 500,Job Involvement,Moderate,4,3,3,2,1,2,499,1,36,20497,3,80
35,No,,Rare,Sales,17,Master's Degree,Life Sciences,1218,Male,2,Sales Executive,Married,8966,3,With Overtime,Y,15,234,More than 500,Job Involvement,Moderate,15,2,7,7,1,7,1361,1,94,21026,3,80
34,No,,Rare,Sales,4,Bachelor's Degree,Life Sciences,1882,Male,3,Sales Executive,Married,9713,2,With Overtime,Y,13,65,More than 500,Work Life Balance,Moderate,9,3,5,3,1,0,1480,1,64,24444,3,80
35,No,,Rare,Sales,17,Master's Degree,Life Sciences,1218,Male,2,Sales Executive,Married,8966,3,With Overtime,Y,15,234,More than 500,Work Life Balance,Moderate,15,2,7,7,1,7,1361,1,94,21026,3,80
34,No,,Rare,Sales,4,Bachelor's Degree,Life Sciences,1882,Male,3,Sales Executive,Married,9713,2,With Overtime,Y,13,65,More than 500,Job Satisfaction,High,9,3,5,3,1,0,1480,1,64,24444,3,80
34,No,,Rare,Sales,4,Bachelor's Degree,Life Sciences,1882,Male,3,Sales Executive,Married,9713,2,With Overtime,Y,13,65,More than 500,Relationship Satisfaction,High,9,3,5,3,1,0,1480,1,64,24444,3,80
35,No,,Rare,Sales,17,Master's Degree,Life Sciences,1218,Male,2,Sales Executive,Married,8966,3,With Overtime,Y,15,234,More than 500,Relationship Satisfaction,High,15,2,7,7,1,7,1361,1,94,21026,3,80
21,No,,Rare,Sales,5,High School,Medical,2021,Male,1,Sales Representative,Single,2380,1,With Overtime,Y,11,48,None,Job Satisfaction,Very Low,2,6,2,2,1,2,501,1,58,25479,3,80
27,No,,Rare,Sales,2,Bachelor's Degree,Life Sciences,437,Male,2,Sales Executive,Single,4478,1,With Overtime,Y,11,39,None,Relationship Satisfaction,Very Low,5,3,5,4,0,4,1377,1,74,5242,3,80
31,No,,Rare,Sales,2,High School,Life Sciences,604,Male,2,Sales Executive,Single,6582,4,With Overtime,Y,13,39,None,Environment Satisfaction,Low,10,2,6,5,0,5,828,1,77,8346,3,80
38,No,,Rare,Sales,3,Master's Degree,Life Sciences,1036,Male,2,Sales Executive,Single,6861,8,With Overtime,Y,12,52,None,Environment Satisfaction,Low,19,1,1,0,0,0,1035,1,42,4981,3,80
21,No,,Rare,Sales,5,High School,Medical,2021,Male,1,Sales Representative,Single,2380,1,With Overtime,Y,11,48,None,Environment Satisfaction,Moderate,2,6,2,2,1,2,501,1,58,25479,3,80
41,No,,Rare,Sales,23,Associates Degree,Life Sciences,1678,Male,3,Sales Executive,Single,7082,3,With Overtime,Y,16,312,None,Job Involvement,Moderate,21,2,2,0,0,2,1206,1,80,11591,3,80
27,No,,Rare,Sales,2,Bachelor's Degree,Life Sciences,437,Male,2,Sales Executive,Single,4478,1,With Overtime,Y,11,39,None,Job Involvement,Moderate,5,3,5,4,0,4,1377,1,74,5242,3,80
21,No,,Rare,Sales,5,High School,Medical,2021,Male,1,Sales Representative,Single,2380,1,With Overtime,Y,11,48,None,Job Involvement,Moderate,2,6,2,2,1,2,501,1,58,25479,3,80
31,No,,Rare,Sales,2,High School,Life Sciences,604,Male,2,Sales Executive,Single,6582,4,With Overtime,Y,13,39,None,Job Involvement,Moderate,10,2,6,5,0,5,828,1,77,8346,3,80
38,No,,Rare,Sales,3,Master's Degree,Life Sciences,1036,Male,2,Sales Executive,Single,6861,8,With Overtime,Y,12,52,None,Job Involvement,Moderate,19,1,1,0,0,0,1035,1,42,4981,3,80
41,No,,Rare,Sales,23,Associates Degree,Life Sciences,1678,Male,3,Sales Executive,Single,7082,3,With Overtime,Y,16,312,None,Job Satisfaction,Moderate,21,2,2,0,0,2,1206,1,80,11591,3,80
27,No,,Rare,Sales,2,Bachelor's Degree,Life Sciences,437,Male,2,Sales Executive,Single,4478,1,With Overtime,Y,11,39,None,Job Satisfaction,Moderate,5,3,5,4,0,4,1377,1,74,5242,3,80
31,No,,Rare,Sales,2,High School,Life Sciences,604,Male,2,Sales Executive,Single,6582,4,With Overtime,Y,13,39,None,Relationship Satisfaction,Moderate,10,2,6,5,0,5,828,1,77,8346,3,80
38,No,,Rare,Sales,3,Master's Degree,Life Sciences,1036,Male,2,Sales Executive,Single,6861,8,With Overtime,Y,12,52,None,Relationship Satisfaction,Moderate,19,1,1,0,0,0,1035,1,42,4981,3,80
41,No,,Rare,Sales,23,Associates Degree,Life Sciences,1678,Male,3,Sales Executive,Single,7082,3,With Overtime,Y,16,312,None,Work Life Balance,Moderate,21,2,2,0,0,2,1206,1,80,11591,3,80
27,No,,Rare,Sales,2,Bachelor's Degree,Life Sciences,437,Male,2,Sales Executive,Single,4478,1,With Overtime,Y,11,39,None,Work Life Balance,Moderate,5,3,5,4,0,4,1377,1,74,5242,3,80
21,No,,Rare,Sales,5,High School,Medical,2021,Male,1,Sales Representative,Single,2380,1,With Overtime,Y,11,48,None,Work Life Balance,Moderate,2,6,2,2,1,2,501,1,58,25479,3,80
38,No,,Rare,Sales,3,Master's Degree,Life Sciences,1036,Male,2,Sales Executive,Single,6861,8,With Overtime,Y,12,52,None,Work Life Balance,Moderate,19,1,1,0,0,0,1035,1,42,4981,3,80
41,No,,Rare,Sales,23,Associates Degree,Life Sciences,1678,Male,3,Sales Executive,Single,7082,3,With Overtime,Y,16,312,None,Environment Satisfaction,High,21,2,2,0,0,2,1206,1,80,11591,3,80
27,No,,Rare,Sales,2,Bachelor's Degree,Life Sciences,437,Male,2,Sales Executive,Single,4478,1,With Overtime,Y,11,39,None,Environment Satisfaction,High,5,3,5,4,0,4,1377,1,74,5242,3,80
31,No,,Rare,Sales,2,High School,Life Sciences,604,Male,2,Sales Executive,Single,6582,4,With Overtime,Y,13,39,None,Job Satisfaction,High,10,2,6,5,0,5,828,1,77,8346,3,80
38,No,,Rare,Sales,3,Master's Degree,Life Sciences,1036,Male,2,Sales Executive,Single,6861,8,With Overtime,Y,12,52,None,Job Satisfaction,High,19,1,1,0,0,0,1035,1,42,4981,3,80
41,No,,Rare,Sales,23,Associates Degree,Life Sciences,1678,Male,3,Sales Executive,Single,7082,3,With Overtime,Y,16,312,None,Relationship Satisfaction,High,21,2,2,0,0,2,1206,1,80,11591,3,80
21,No,,Rare,Sales,5,High School,Medical,2021,Male,1,Sales Representative,Single,2380,1,With Overtime,Y,11,48,None,Relationship Satisfaction,High,2,6,2,2,1,2,501,1,58,25479,3,80
31,No,,Rare,Sales,2,High School,Life Sciences,604,Male,2,Sales Executive,Single,6582,4,With Overtime,Y,13,39,None,Work Life Balance,High,10,2,6,5,0,5,828,1,77,8346,3,80
30,Yes,09-01-2022,Frequent,Human Resources,8,Bachelor's Degree,Human Resources,1747,Female,1,Human Resources,Divorced,2180,6,Without Overtime,Y,11,137,100-200,Job Involvement,Low,6,0,4,2,1,2,600,1,66,9732,3,80
30,Yes,09-01-2022,Frequent,Human Resources,8,Bachelor's Degree,Human Resources,1747,Female,1,Human Resources,Divorced,2180,6,Without Overtime,Y,11,137,100-200,Work Life Balance,Low,6,0,4,2,1,2,600,1,66,9732,3,80
30,Yes,09-01-2022,Frequent,Human Resources,8,Bachelor's Degree,Human Resources,1747,Female,1,Human Resources,Divorced,2180,6,Without Overtime,Y,11,137,100-200,Environment Satisfaction,Moderate,6,0,4,2,1,2,600,1,66,9732,3,80
30,Yes,09-01-2022,Frequent,Human Resources,8,Bachelor's Degree,Human Resources,1747,Female,1,Human Resources,Divorced,2180,6,Without Overtime,Y,11,137,100-200,Relationship Satisfaction,Moderate,6,0,4,2,1,2,600,1,66,9732,3,80
30,Yes,09-01-2022,Frequent,Human Resources,8,Bachelor's Degree,Human Resources,1747,Female,1,Human Resources,Divorced,2180,6,Without Overtime,Y,11,137,100-200,Job Satisfaction,High,6,0,4,2,1,2,600,1,66,9732,3,80
27,Yes,13-06-2021,Frequent,Human Resources,22,Bachelor's Degree,Human Resources,1944,Female,1,Human Resources,Married,2863,1,Without Overtime,Y,12,347,None,Environment Satisfaction,Very Low,1,2,1,0,0,0,1337,1,58,19555,3,80
27,Yes,13-06-2021,Frequent,Human Resources,22,Bachelor's Degree,Human Resources,1944,Female,1,Human Resources,Married,2863,1,Without Overtime,Y,12,347,None,Relationship Satisfaction,Very Low,1,2,1,0,0,0,1337,1,58,19555,3,80
27,Yes,13-06-2021,Frequent,Human Resources,22,Bachelor's Degree,Human Resources,1944,Female,1,Human Resources,Married,2863,1,Without Overtime,Y,12,347,None,Job Involvement,Low,1,2,1,0,0,0,1337,1,58,19555,3,80
27,Yes,13-06-2021,Frequent,Human Resources,22,Bachelor's Degree,Human Resources,1944,Female,1,Human Resources,Married,2863,1,Without Overtime,Y,12,347,None,Job Satisfaction,Low,1,2,1,0,0,0,1337,1,58,19555,3,80
27,Yes,13-06-2021,Frequent,Human Resources,22,Bachelor's Degree,Human Resources,1944,Female,1,Human Resources,Married,2863,1,Without Overtime,Y,12,347,None,Work Life Balance,Moderate,1,2,1,0,0,0,1337,1,58,19555,3,80
31,Yes,31-03-2022,Frequent,Research & Development,3,Bachelor's Degree,Life Sciences,1537,Female,1,Research Scientist,Single,4084,1,Without Overtime,Y,12,56,None,Relationship Satisfaction,Very Low,7,2,7,2,7,7,561,1,33,4156,3,80
30,Yes,04-04-2022,Frequent,Research & Development,5,Bachelor's Degree,Medical,1017,Female,1,Laboratory Technician,Single,2422,0,Without Overtime,Y,17,52,None,Relationship Satisfaction,Very Low,4,3,3,2,1,2,109,1,60,25725,3,80
31,Yes,26-04-2022,Frequent,Research & Development,1,Doctoral Degree,Life Sciences,1459,Female,3,Manufacturing Director,Single,7446,1,Without Overtime,Y,11,30,None,Relationship Satisfaction,Very Low,10,2,10,8,4,7,1445,1,100,8931,3,80
31,Yes,31-03-2022,Frequent,Research & Development,3,Bachelor's Degree,Life Sciences,1537,Female,1,Research Scientist,Single,4084,1,Without Overtime,Y,12,56,None,Work Life Balance,Very Low,7,2,7,2,7,7,561,1,33,4156,3,80
30,Yes,04-04-2022,Frequent,Research & Development,5,Bachelor's Degree,Medical,1017,Female,1,Laboratory Technician,Single,2422,0,Without Overtime,Y,17,52,None,Environment Satisfaction,Low,4,3,3,2,1,2,109,1,60,25725,3,80
30,Yes,04-04-2022,Frequent,Research & Development,5,Bachelor's Degree,Medical,1017,Female,1,Laboratory Technician,Single,2422,0,Without Overtime,Y,17,52,None,Job Satisfaction,Low,4,3,3,2,1,2,109,1,60,25725,3,80
31,Yes,26-04-2022,Frequent,Research & Development,1,Doctoral Degree,Life Sciences,1459,Female,3,Manufacturing Director,Single,7446,1,Without Overtime,Y,11,30,None,Job Satisfaction,Low,10,2,10,8,4,7,1445,1,100,8931,3,80
31,Yes,26-04-2022,Frequent,Research & Development,1,Doctoral Degree,Life Sciences,1459,Female,3,Manufacturing Director,Single,7446,1,Without Overtime,Y,11,30,None,Environment Satisfaction,Moderate,10,2,10,8,4,7,1445,1,100,8931,3,80
31,Yes,31-03-2022,Frequent,Research & Development,3,Bachelor's Degree,Life Sciences,1537,Female,1,Research Scientist,Single,4084,1,Without Overtime,Y,12,56,None,Job Involvement,Moderate,7,2,7,2,7,7,561,1,33,4156,3,80
30,Yes,04-04-2022,Frequent,Research & Development,5,Bachelor's Degree,Medical,1017,Female,1,Laboratory Technician,Single,2422,0,Without Overtime,Y,17,52,None,Job Involvement,Moderate,4,3,3,2,1,2,109,1,60,25725,3,80
